broadcast_abstract,year,id,time,length,n
"(Studio: Dan Rather) .(Atlanta, Georgia: Ray Brady) Credit card industry's growth explained, discussed. [Student Binoy DESAI - describes peers' competition to get cards.] Amt. allegedly paid Jackie Gleason to promote MasterCard mentioned. Role of interest rates in banks' credit card promotions illustrated on screen. [Consumer advocate Elgie HOLSTEIN - suggests consumers shop around for credit cards.] [Banker Bob CARLILE - notes customers' apathy toward interest rates.] [PEOPLE - comment.]",1986,439251,180,493,11666
"(Studio: Roger Mudd) (West Bank, Israel: Martin Fletcher) Israel's lack of resolution of West Bank's status and related internal political and security problems examined; scenes shown. Positions of both Israelis and Palestinians outlined; disunity among Arabs over issue said illustrated by 1 Palestinian family (named). [Son Rahdi al- GIRAI - explains joining PLO's fight against Israel.] Terrorist victim (named) recalled, shown. [Sarin HALILEH - believes both Jordan and Israel are their enemies.] [Atman HALILEH - will accept compromise to obtain peace.] [Sarin HALILEH - disagrees.] Divs. among Jews over West Bank discussed; Mordechai Schwacht cited as example",1986,439138,240,666,11666
"(Studio: Connie Chung) .(DC: Douglas Kiker) End to Great American Peace March with rally here calling for global nuclear disarmament reported; event's background during Iceland summit, US-USSR diplomacy expulsions, Geneva arms talks reviewed. [Senator Tom HARKIN - comments on President Reagan watching John Wayne reruns.] Organizers' goals outlined.",1986,452719,120,350,11666
"(Studio: Tom Brokaw) .(Paris, France: Jim Bittermann) Latest terrorist bombing here, claimed by Arab organization seeking release of jailed mbrs, examined; details given, scenes shown. Prime Min. Jacques Chirac mentioned, shown. New security measures described.",1986,451490,120,261,11666
"(Studio: Chris Wallace) .(DC: Robin Lloyd) Admin.'s disagreement over handling of John Poindexter and Colonel Oliver North's refusal to testify about their knowledge of Iran arms scandal examined; details given, scenes shown. [Representative Dick CHENEY, courtesy """"This Wk."""", Representative Dante FASCELL - fear impact on country of prolonged scandal.] Nancy Reagan recalled among White House members urging both Poindexter and North to testify last week [Friday, Vice President George BUSH - wants both men to testify.] President Reagan's position on issue outlined, discussed. [Courtesy """"This Wk."""", Senator Dan. INOUYE - notes Congress immunity remains feasible.] [Courtesy """"Meet the Press"""", Senator Sam NUNN - comments.] Senator William Cohen mentioned.(Studio: Chris Wallace) .(DC: Tom Pettit) Various investigations of Iran arms scandal discussed; Tower commission's inquiry described. [John TOWER, Edmund MUSKIE - decline comment.] Brent Scowcroft mentioned also member Commission noted interviewing Alexander Haig, Bush last week Senator Select Committee's investigation cited. [Committee chairperson Senator Dan. INOUYE - expects inquiry to be completed by next fall.] Focus of Congress's inquiries outlined on screen. Justice Department's investigation of Attorney General's suspension of inquiry into Southern Air Ways and special prosecutor's investigation discussed. [NUNN, COHEN -want President to accept responsibility.](Studio: Chris Wallace) """"Washington Post"""" reported claiming administration is continuing its overtures to Iran regarding hostages; details given.",1986,446757,310,1587,11666
"(Studio: Peter Jennings) ABC News poll on cntry.'s use of legal drugs outlined on screen, discussed.(Portland, OR: Richard Threlkeld) City's campaign against substance abuse featured; details given, scenes shown. Police department's Operation Mad Dog discussed as example [Police ofr. Jim HUDSON - describes effect of overcrowded jail on ofr.'s arrests.] Supply-side strategy in funding war on drugs explained, outlined on screen. [Dr. Lloyd JOHNSTON - cites futility in halting supply of drugs, but not in reducing their demand.] Portland's public school education program considered; related statistics outlined on screen. [KYLE - cites ruined life due to drugs.] [National Association of Defense Lawyers spokesperson John HINGSON - considers legal basis of opposition to mandatory drug testing in the workplace.] [Representative Tommy ROBINSON - favors death penalty for dealers.] [HINGSON - fears death of civil liberties.] [Citizens patrol spokesperson B.J. FOGARTY - notes city's incrd. concern.]",1986,450546,280,1002,11666
"(Studio: Charles Kuralt) Death of singer Ricky Nelson and band in plane crash reported(Hollywood, California: Terry Drinkwater) Details of crash examined; scenes shown. [Pilot Don RUGGLES - describes plane's distress call.] Nelson career, beginning with """"The Adventures of Ozzie and Harriet"""", reviewed; scenes shown. [NELSON - comments on singing career.]",1986,447155,150,357,11666
(Studio: Connie Chung) .(Singapore: Ian McIntosh) Collapse of hotel here detailed; scenes shown. President Lee Kuan Yew said ordering inquiry.,1986,443079,90,142,11666
"(Studio: Chris Wallace) .(NYC: Jennifer McLogan) Apparent revival of United States tourism to Europe, initially scared off by threat of terrorism, examined; scenes shown. [TOURISTS - comment.] [Patty RINALDO - feels safer with new security precautions.] [KLM president Pieter BOUW - describes rising United States tourism.] [Stevens Travel spokesperson Betty KLOTH - notes success of tourists' initial strategy in staying home.] [British Airways spokesperson John LAMPLO - describes gimmicks attracting tourists.]",1986,446835,130,513,11666
"(Studio: Peter Jennings) .(DC: Brit Hume) Defense Secretary Caspar Weinberger's testimony before Senate Intelligence Committee today on Iran arms scandal examined; details given, scenes shown. [Senator William COHEN - cites possible factors determining reduced prices chgd. Iran.] [Senator David DURENBERGER - announces committee 's rejection of President Reagan's suggestion to grant immunity to John Poindexter and Colonel Oliver North; believes North acted alone.] [Senator Patrick LEAHY - comments.] [Senator Select Committee chairperson Dan. INOUYE - recalls time involved in committee 's investigation of Watergate.] Attorney General Edwin Meese mentioned testifying as well today.(Studio: Peter Jennings) Representative Lee Hamilton reported named chairperson of House Select Committee formed to investigate Iran affair. North reported allegedly devising plan to capture and cage relatives of Iranian leaders in exchange for US hostages; details given. Nancy Reagan's assessment of Iran scandal outlined, quoted. """"Viewpoint"""", """"20/20"""", announced.",1986,448404,210,1056,11666
"(Studio: Dan Rather) .(Atlanta, Georgia: Bruce Hall) Contd. training of new air traffic controllers and call for hiring of more to eliminate increase air travel delays examined; details given, scenes shown. [Representative Norman MINETA - describes current problems due to air traffic control system.] Weather's impact on flying in various cities described, shown.",1986,445674,110,364,11666
"(Studio: Dan Rather) .(NYC: Ray Brady) Contd. fall of world oil prices and implications for US consumer examined; details given, scenes shown. [Analyst Peter BEUTEL - predicts gasoline prices by fall.] OPEC's role explained. [DEALER - describes customers' attitude.] [DRIVER - comments.] [BEUTEL - elaborates on prediction.]",1986,443047,110,324,11666
(Studio: Tom Brokaw) .(Studio: John Chancellor) Commentary concerns drug abuse problem in US. Actions by Association of American Advertising Agencies and New York state mentioned. Lack of action by government stated.,1986,443418,110,216,11666
"(Studio: Kathleen Sullivan) (Tokyo, Japan: Rebecca Chase) Disparity in US-Japan trade rel. examined; companies succeeding so far listed. Impact of Japanese trade barriers on United States companies such as Monsanto discussed. [Senator John DANFORTH - describes Monsanto's efforts.] [US Cigarette Exporters Association spokesperson David GUILFOIL - explains effect of Japanese tariffs.] Prime Min. Yasuhiro Nakasone recalled recently endorsing plan to encourage more imports.",1986,439204,170,474,11666
"(Studio: Dan Rather) Reagan administration's covert aid operation for Contras after Congress halted support in 1984 recalled.(San Francisco, California: John Blackstone) Growing United States private aid efforts for Sandinista government examined; details given, scenes shown. [Leadership Conf. of Women Religious spokesperson Sister Janet ROESENER - hopes to neutralize effect of government aid to Contras.] Quest for peace coalition described. [Quest for Peace spokesperson Charles CUTIETTA-OLSON - hopes to match Congress's Contra aid if not better it.] [Citizens for Reagan spokesperson Peter FLAHERTY - accuses anti-Contra mvt. of undercutting United States policy in Nicaragua.] [Quest for Peace spokesperson Father William CALLAHAN - explains organization's purpose.] Quest for Peace videotape of Nicaraguan program shown, narrated. [Vol. Bill FLEMING - praises Nicaraguan acceptance of vols. despite United States government's war against them.] Murder of vol. Benjamin Linder said increase donations to anti-Contra movement [Elisabeth LINDER - notes amount raised so far.] Effect of Iran/Contra hearings cited.",1987,430067,85990,1119,11144
"(Studio: Peter Jennings) .(DC: Ann Compton) Senator select committee investigating Iran arms scandal reported pushing for limited immunity for Colonel Oliver North and John Poindexter to force their testimony; General Richard Secord (ret.) said not being considered for immunity. Opposition by independent cnsl. Lawrence Walsh to immunity explained. [WALSH - hopes for compromise with Congress on issue.] Deadline pressure on House and Senator cmtes. outlined.(Studio: Peter Jennings) .(DC: Sam Donaldson) Defense Secretary Caspar Weinberger's response to President Reagan's failure to support him during last Wednesday's speech noted.; details given, scenes shown. [Wednesday, REAGAN - accepts Tower commission report in full.] Weinberger's desire for Reagan's public disavowal of report's criticism of himself and Secretary of State George Shultz outlined; report quoted on screen. [Last Thursday, WEINBERGER - defs. his and Shultz's efforts to halt Iran operation.] [Senator Robert DOLE - acknowledges political wisdom of President not defense Weinberger and Shultz.] President said scheduled to defense Weinberger in radio address this Saturday(Studio: Peter Jennings) ABC News-""""Washington Post"""" poll indicating public's support for continued investigation of scandal outlined on screen, discussed.",1987,453939,300,1304,11144
